synced_at,canonical_company_id,company,rating,source_files,source_ids,status,cadence_days,career_url,note
2026-08-26T13:45:43.083490+00:00,tcs-consulting,Tata Consultancy Services,C,job_sources_consulting.csv,tcs-consulting-global,active_existing_source,30,https://www.tcs.com/careers,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,valcon,Valcon,C,job_sources_consulting.csv,valcon-global,active_existing_source,30,https://valcon.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,verdane,Verdane,C,job_sources_pe.csv,verdane-global,active_existing_source,30,https://verdane.com/careers/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,wood-company,WOOD & Company,C,job_sources_investment_banking.csv,wood-company-global,active_existing_source,30,https://wood.cz/kariera/,Cadence/enabled synced from A; calibrated adapter and seed URL preserved.
2026-08-26T13:45:43.083490+00:00,agrofert,Agrofert,Exclude,,,disabled_exclude,,https://www.agrofert.cz/en/career,No managed G source exists; no new source created.
2026-08-26T13:45:43.083490+00:00,amundi,Amundi,Exclude,,,disabled_exclude,,https://about.amundi.com/Careers,No managed G source exists; no new source created.
2026-08-26T13:45:43.083490+00:00,eph-group,EPH,Exclude,,,disabled_exclude,,https://www.epholding.cz/,No managed G source exists; no new source created.
2026-08-26T13:45:43.083490+00:00,genesis-capital,Genesis Capital,Exclude,,,disabled_exclude,,https://www.genesis.cz/en/career,No managed G source exists; no new source created.
2026-08-26T13:45:43.083490+00:00,penta-investments,Penta Investments,Exclude,,,disabled_exclude,,https://www.pentainvestments.com/en/career/,No managed G source exists; no new source created.
2026-08-26T13:45:43.083490+00:00,totalenergies,TotalEnergies,Exclude,,,disabled_exclude,,https://careers.totalenergies.com/,No managed G source exists; no new source created.
2026-08-26T13:45:43.083490+00:00,deloitte,Deloitte,A,job_sources_pilot.csv,,separate_registry,7,https://www.deloitte.com/global/en/careers.html,Big Four uses its dedicated multi-market G registry; generic duplicates removed.
2026-08-26T13:45:43.083490+00:00,ey,EY,A,job_sources_pilot.csv,,separate_registry,7,https://careers.ey.com/,Big Four uses its dedicated multi-market G registry; generic duplicates removed.
2026-08-26T13:45:43.083490+00:00,kpmg,KPMG,A,job_sources_pilot.csv,,separate_registry,7,https://kpmg.com/xx/en/careers.html,Big Four uses its dedicated multi-market G registry; generic duplicates removed.
2026-08-26T13:45:43.083490+00:00,pwc,PwC,A,job_sources_pilot.csv,,separate_registry,7,https://www.pwc.com/gx/en/careers.html,Big Four uses its dedicated multi-market G registry; generic duplicates removed.
